booking_id,venue_name,purpose,student_count,faculty_id,department,start_time,end_time,date,status,utilization_rate,satisfaction_score,is_peak_hour
BKG101429,PCB Design Lab,Training,26,FAC5061,CSE,11:00,14:00,2026-06-24,Approved,0.65,4,1
BKG101430,EW 109,Seminar,43,FAC5069,IT,14:00,17:00,2026-05-01,Approved,0.72,3,0
BKG101431,PSKILL Lab 3,Meeting,55,FAC5055,AIML,15:00,17:00,2026-04-28,Approved,0.83,5,0
BKG101432,Artificial Intelligence Lab(COMPUTER LAB 2),Conference,66,FAC5046,MECH,11:00,14:00,2026-06-09,Approved,0.93,5,1
BKG101433,WW 214,Workshop,52,FAC5108,EEE,10:00,12:00,2026-05-15,Approved,0.87,3,1
BKG101434,EW 116,Training,48,FAC5089,AIML,15:00,17:00,2026-06-10,Approved,0.8,3,0
BKG101435,WW 214,Placement,48,FAC5096,AIML,15:00,17:00,2026-05-14,Approved,0.8,4,0
BKG101436,WW 212,Workshop,100,FAC5011,MECH,12:00,14:00,2026-07-19,Approved,1.0,3,0
BKG101437,ME108,Lab,73,FAC5128,TEXTILE,15:00,16:00,2026-06-17,Approved,0.81,5,0
BKG101438,PCB Design Lab,Class,34,FAC5049,CSE,14:00,17:00,2026-06-23,Approved,0.85,5,0
BKG101439,ME304,Seminar,81,FAC5112,TEXTILE,14:00,16:00,2026-06-19,Approved,0.9,3,0
BKG101440,Physics Lab 2,Seminar,91,FAC5035,AIDS,10:00,11:00,2026-05-20,Approved,0.91,5,1
BKG101441,SF 101,Seminar,74,FAC5130,CIVIL,15:00,17:00,2026-05-25,Approved,0.92,3,0
BKG101442,ELCC smart class,Placement,29,FAC5135,EEE,12:00,13:00,2026-07-08,Approved,0.72,3,0
BKG101443,Database management system(computer lab 5),Lab,40,FAC5081,IT,10:00,13:00,2026-07-05,Approved,0.68,4,1
BKG101444,EEE CC LAB,Conference,113,FAC5078,CIVIL,11:00,14:00,2026-07-18,Approved,0.87,5,1
BKG101445,WW 221,Placement,34,FAC5019,TEXTILE,15:00,18:00,2026-05-16,Approved,0.85,5,0
BKG101446,WW 007,Training,56,FAC5010,IT,15:00,16:00,2026-06-30,Approved,0.93,3,0
BKG101447,ME108,Lab,70,FAC5039,AIML,10:00,11:00,2026-05-19,Approved,0.78,5,1
BKG101448,ME202,Conference,70,FAC5023,EEE,14:00,15:00,2026-06-14,Approved,0.78,3,0
BKG101449,EEE smart class,Placement,62,FAC5134,ECE,15:00,16:00,2026-06-07,Approved,0.89,3,0
BKG101450,Computer Lab (20),Seminar,45,FAC5044,MECH,15:00,16:00,2026-07-02,Approved,0.76,3,0
BKG101451,Database management system(computer lab 5),Lab,39,FAC5057,CSE,14:00,15:00,2026-05-11,Approved,0.66,3,0
BKG101452,EW 208,Class,51,FAC5091,AIDS,15:00,16:00,2026-04-30,Approved,0.85,3,0
BKG101453,ME305,Workshop,84,FAC5094,MECH,10:00,11:00,2026-05-12,Approved,0.93,4,1
BKG101454,EW 203,Meeting,43,FAC5019,AIML,14:00,17:00,2026-05-08,Approved,0.72,4,0
BKG101455,Cloud Computing(COMPUTER LAB 4),Placement,53,FAC5018,CSE,14:00,15:00,2026-06-19,Approved,0.9,4,0
BKG101456,EW 118,Training,60,FAC5006,AIML,12:00,14:00,2026-06-08,Approved,1.0,5,0
BKG101457,EW 117,Workshop,59,FAC5054,MECH,11:00,12:00,2026-05-23,Approved,0.98,4,1
BKG101458,WW 106,Class,43,FAC5009,AIML,15:00,16:00,2026-04-28,Approved,0.86,4,0
BKG101459,ME201,Training,74,FAC5055,EEE,11:00,13:00,2026-05-20,Approved,0.82,4,1
BKG101460,EEE smart class,Meeting,51,FAC5074,ECE,14:00,15:00,2026-05-16,Approved,0.73,3,0
BKG101461,WW 212,Training,90,FAC5129,AIML,10:00,13:00,2026-04-29,Approved,0.9,4,1
BKG101462,EW 205,Workshop,20,FAC5032,MECH,09:00,10:00,2026-07-07,Approved,0.5,4,1
BKG101463,COMPUTER LAB - 7,Lab,52,FAC5124,AIDS,11:00,12:00,2026-05-18,Approved,0.73,3,1
BKG101464,WW 213,Conference,59,FAC5022,IT,14:00,15:00,2026-07-16,Approved,0.98,3,0
BKG101465,Class Room 1,Workshop,50,FAC5099,CIVIL,15:00,17:00,2026-07-09,Approved,0.83,5,0
BKG101466,EW 113,Training,48,FAC5024,EEE,11:00,14:00,2026-05-25,Approved,0.8,3,1
BKG101467,Artificial Intelligence Lab(COMPUTER LAB 2),Conference,54,FAC5110,TEXTILE,15:00,18:00,2026-05-17,Approved,0.76,5,0
BKG101468,WW 215,Training,40,FAC5125,CSE,11:00,12:00,2026-06-12,Approved,0.67,5,1
BKG101469,EEE CC LAB,Class,124,FAC5088,ECE,15:00,16:00,2026-05-01,Approved,0.95,3,0
BKG101470,WW 115,Seminar,49,FAC5046,IT,09:00,10:00,2026-05-30,Approved,0.82,5,1
BKG101471,EW 106,Seminar,52,FAC5100,EEE,14:00,16:00,2026-05-24,Approved,0.87,3,0
BKG101472,Analog Communication Lab,Meeting,18,FAC5018,CSE,09:00,10:00,2026-06-14,Approved,0.5,4,1
BKG101473,MH306,Meeting,40,FAC5131,CSE,12:00,13:00,2026-04-28,Approved,0.8,5,0
BKG101474,Computer Lab (23),Workshop,42,FAC5033,AIML,14:00,15:00,2026-05-17,Approved,0.71,4,0
BKG101475,Computer Lab  (19) - Harita Lab,Placement,23,FAC5047,CIVIL,10:00,13:00,2026-05-22,Approved,0.59,5,1
BKG101476,DSP Lab,Training,15,FAC5056,ECE,15:00,16:00,2026-05-23,Approved,0.43,5,0
BKG101477,Computer Lab (23),Meeting,55,FAC5082,ECE,10:00,11:00,2026-06-19,Approved,0.93,4,1
BKG101478,WW 221,Workshop,24,FAC5009,ECE,11:00,13:00,2026-05-13,Approved,0.6,5,1
BKG101479,WW 220,Meeting,24,FAC5042,CSE,15:00,18:00,2026-07-12,Approved,0.6,3,0
BKG101480,WW 213,Workshop,40,FAC5019,IT,10:00,11:00,2026-05-06,Approved,0.67,4,1
BKG101481,WW 117,Conference,51,FAC5061,CSE,10:00,12:00,2026-07-12,Approved,0.85,4,1
BKG101482,WW 223,Training,83,FAC5047,ECE,09:00,12:00,2026-07-14,Approved,0.83,3,1
BKG101483,EW 210,Lab,29,FAC5078,CIVIL,14:00,15:00,2026-05-20,Approved,0.72,4,0
BKG101484,ME108,Lab,81,FAC5073,EEE,09:00,12:00,2026-05-13,Approved,0.9,5,1
BKG101485,WW 008,Conference,57,FAC5029,AIDS,11:00,14:00,2026-06-14,Approved,0.95,3,1
BKG101486,ECE SEMINAR HALL,Training,161,FAC5035,CSE,10:00,11:00,2026-06-11,Approved,0.89,5,1
BKG101487,Smart AGRI,Conference,31,FAC5016,AIDS,12:00,15:00,2026-05-01,Approved,0.78,4,0
BKG101488,EW 109,Workshop,57,FAC5113,IT,09:00,11:00,2026-05-13,Approved,0.95,3,1
BKG101489,EW 101,Placement,50,FAC5049,CSE,10:00,11:00,2026-06-24,Approved,0.83,4,1
BKG101490,Mech Drawing Hall,Training,134,FAC5010,CSE,11:00,12:00,2026-05-26,Approved,0.89,3,1
BKG101491,Computer lab - (18),Seminar,82,FAC5052,MECH,10:00,13:00,2026-05-04,Approved,0.92,3,1
BKG101492,EW 212,Placement,89,FAC5072,AIDS,14:00,17:00,2026-05-31,Approved,0.89,5,0
BKG101493,Cloud Computing(COMPUTER LAB 4),Workshop,59,FAC5056,MECH,11:00,14:00,2026-07-11,Approved,1.0,5,1
BKG101494,EW 116,Seminar,52,FAC5126,MECH,10:00,12:00,2026-06-04,Approved,0.87,4,1
BKG101495,ME101,Placement,85,FAC5052,CSE,15:00,18:00,2026-06-12,Approved,0.94,4,0
BKG101496,WW 003,Placement,36,FAC5040,ECE,10:00,11:00,2026-06-05,Approved,0.9,4,1
BKG101497,SF 201,Seminar,67,FAC5010,AIML,10:00,11:00,2026-07-05,Approved,0.84,4,1
BKG101498,ME203,Class,75,FAC5058,CIVIL,12:00,14:00,2026-07-12,Approved,0.83,5,0
BKG101499,EIE CC Lab,Conference,42,FAC5092,AIDS,12:00,15:00,2026-05-06,Approved,0.71,4,0
